3635
(96, 94)
(42, 315)
(7, 200)
(171, 98)
(8, 202)
(56, 194)
(306, 4)
(112, 265)
(178, 34)
(306, 229)
(44, 133)
(342, 251)
(63, 155)
(168, 150)
(210, 222)
(259, 26)
(264, 353)
(289, 70)
(73, 141)
(184, 359)
(26, 291)
(338, 220)
(57, 352)
(321, 69)
(187, 182)
(151, 303)
(2, 6)
(174, 41)
(313, 13)
(16, 312)
(361, 62)
(243, 82)
(353, 302)
(117, 20)
(162, 291)
(163, 122)
(284, 276)
(74, 355)
(37, 130)
(204, 193)
(294, 132)
(260, 28)
(361, 147)
(313, 115)
(332, 222)
(388, 140)
(355, 153)
(331, 176)
(288, 241)
(176, 88)
(9, 85)
(67, 228)
(251, 330)
(320, 209)
(193, 249)
(332, 14)
(123, 382)
(53, 16)
(75, 300)
(237, 195)
(196, 53)
(233, 269)
(233, 372)
(392, 42)
(383, 96)
(12, 408)
(393, 134)
(88, 95)
(333, 344)
(55, 81)
(342, 401)
(140, 143)
(129, 122)
(268, 384)
(52, 350)
(60, 381)
(186, 128)
(88, 360)
(94, 58)
(90, 13)
(231, 230)
(196, 68)
(339, 247)
(329, 330)
(251, 411)
(85, 356)
(105, 379)
(421, 65)
(432, 33)
(276, 136)
(65, 18)
(321, 222)
(434, 386)
(162, 52)
(120, 226)
(2, 32)
(30, 88)
(153, 117)
(122, 407)
(232, 300)
(41, 129)
(148, 56)
(24, 73)
(145, 417)
(356, 25)
(312, 332)
(81, 298)
(185, 170)
(80, 117)
(387, 125)
(87, 32)
(258, 267)
(58, 363)
(66, 241)
(281, 155)
(66, 418)
(283, 314)
(83, 66)
(104, 319)
(283, 184)
(212, 173)
(191, 156)
(434, 29)
(70, 149)
(253, 57)
(385, 374)
(257, 139)
(295, 79)
(283, 276)
(37, 132)
(337, 468)
(141, 136)
(200, 456)
(145, 100)
(374, 355)
(150, 274)
(13, 425)
(278, 111)
(240, 277)
(302, 48)
(463, 462)
(301, 331)
(372, 369)
(435, 416)
(27, 83)
(111, 81)
(465, 194)
(126, 132)
(369, 17)
(172, 410)
(411, 458)
(235, 212)
(463, 313)
(322, 298)
(398, 166)
(28, 309)
(146, 408)
(21, 234)
(362, 186)
(195, 382)
(58, 85)
(304, 249)
(396, 482)
(354, 75)
(508, 471)
(185, 255)
(67, 253)
(253, 95)
(115, 458)
(312, 170)
(396, 420)
(34, 432)
(79, 420)
(263, 297)
(139, 293)
(476, 174)
(187, 298)
(473, 178)
(354, 488)
(216, 454)
(68, 133)
(491, 421)
(199, 61)
(129, 171)
(350, 208)
(119, 120)
(8, 359)
(116, 488)
(399, 97)
(57, 481)
(249, 252)
(105, 235)
(194, 464)
(379, 21)
(20, 204)
(113, 42)
(156, 24)
(2, 471)
(274, 526)
(544, 320)
(290, 358)
(426, 137)
(225, 237)
(463, 140)
(404, 8)
(447, 317)
(71, 9)
(313, 467)
(322, 164)
(515, 92)
(383, 453)
(265, 10)
(278, 377)
(246, 359)
(501, 46)
(432, 293)
(9, 157)
(264, 383)
(485, 22)
(276, 11)
(536, 544)
(524, 104)
(567, 287)
(372, 274)
(537, 243)
(515, 409)
(329, 141)
(420, 430)
(283, 450)
(34, 482)
(206, 443)
(221, 61)
(524, 151)
(355, 530)
(258, 276)
(236, 534)
(2, 350)
(511, 96)
(72, 537)
(394, 213)
(60, 530)
(401, 358)
(409, 288)
(255, 443)
(17, 564)
(226, 385)
(178, 68)
(103, 399)
(413, 471)
(462, 375)
(569, 293)
(307, 78)
(465, 121)
(127, 69)
(348, 388)
(106, 588)
(187, 95)
(206, 166)
(574, 104)
(246, 590)
(88, 527)
(406, 575)
(47, 314)
(548, 423)
(486, 260)
(601, 187)
(17, 567)
(146, 356)
(215, 487)
(19, 607)
(131, 201)
(225, 577)
(560, 232)
(108, 291)
(608, 531)
(292, 331)
(21, 190)
(184, 332)
(583, 447)
(366, 29)
(486, 90)
(498, 541)
(138, 593)
(58, 254)
(187, 249)
(81, 493)
(148, 83)
(410, 606)
(556, 580)
(236, 310)
(315, 273)
(268, 345)
(272, 174)
(241, 257)
(346, 507)
(629, 245)
(124, 523)
(463, 524)
(260, 244)
(252, 230)
(463, 373)
(226, 87)
(205, 340)
(73, 174)
(351, 520)
(601, 387)
(391, 236)
(440, 514)
(481, 309)
(441, 363)
(259, 404)
(391, 410)
(482, 549)
(205, 633)
(530, 44)
(357, 243)
(607, 523)
(299, 337)
(496, 117)
(113, 453)
(44, 660)
(637, 183)
(558, 352)
(406, 640)
(186, 455)
(308, 291)
(242, 472)
(328, 461)
(583, 204)
(529, 499)
(465, 254)
(28, 602)
(427, 432)
(395, 490)
(392, 1)
(14, 172)
(484, 547)
(91, 639)
(388, 135)
(417, 454)
(438, 211)
(355, 356)
(78, 136)
(527, 210)
(445, 120)
(451, 130)
(18, 678)
(243, 171)
(627, 12)
(589, 693)
(612, 543)
(209, 202)
(4, 179)
(649, 28)
(345, 392)
(150, 337)
(512, 451)
(126, 421)
(338, 554)
(638, 587)
(299, 685)
(466, 337)
(599, 562)
(92, 117)
(478, 330)
(227, 633)
(348, 333)
(368, 221)
(53, 694)
(234, 568)
(655, 352)
(248, 483)
(414, 102)
(395, 173)
(498, 512)
(299, 704)
(389, 408)
(603, 84)
(149, 598)
(255, 1)
(603, 236)
(3, 164)
(296, 498)
(454, 260)
(363, 225)
(657, 352)
(33, 19)
(491, 221)
(157, 115)
(317, 363)
(393, 224)
(385, 468)
(509, 427)
(339, 605)
(186, 109)
(649, 310)
(616, 171)
(129, 245)
(712, 379)
(656, 124)
(580, 70)
(563, 179)
(609, 285)
(646, 728)
(451, 642)
(192, 449)
(596, 28)
(13, 408)
(150, 253)
(563, 325)
(204, 628)
(681, 49)
(4, 711)
(120, 74)
(307, 428)
(544, 636)
(237, 718)
(278, 232)
(227, 701)
(255, 113)
(434, 725)
(388, 476)
(706, 762)
(404, 131)
(607, 596)
(510, 552)
(717, 576)
(595, 143)
(676, 166)
(429, 308)
(389, 79)
(40, 767)
(321, 776)
(439, 728)
(696, 437)
(652, 707)
(292, 10)
(186, 661)
(183, 445)
(727, 333)
(320, 501)
(386, 243)
(589, 650)
(416, 508)
(254, 164)
(421, 127)
(581, 611)
(318, 717)
(592, 739)
(283, 218)
(639, 359)
(544, 326)
(300, 579)
(560, 63)
(412, 590)
(25, 220)
(82, 534)
(723, 94)
(705, 171)
(685, 468)
(141, 391)
(574, 358)
(582, 589)
(181, 87)
(23, 768)
(617, 430)
(366, 575)
(220, 427)
(629, 273)
(792, 151)
(753, 689)
(565, 509)
(294, 307)
(546, 397)
(213, 311)
(192, 727)
(82, 102)
(585, 407)
(253, 250)
(620, 497)
(774, 232)
(814, 512)
(550, 502)
(286, 470)
(450, 695)
(386, 687)
(735, 541)
(386, 381)
(142, 793)
(614, 771)
(313, 306)
(612, 209)
(181, 154)
(813, 664)
(817, 362)
(491, 662)
(233, 136)
(410, 104)
(550, 377)
(84, 366)
(776, 300)
(538, 329)
(735, 241)
(491, 637)
(685, 705)
(684, 488)
(640, 29)
(5, 736)
(696, 704)
(524, 587)
(589, 512)
(349, 409)
(285, 639)
(531, 310)
(521, 725)
(821, 585)
(637, 308)
(303, 562)
(778, 160)
(615, 661)
(746, 176)
(377, 863)
(760, 398)
(258, 796)
(846, 411)
(304, 772)
(631, 72)
(576, 640)
(719, 193)
(123, 80)
(701, 735)
(137, 513)
(523, 82)
(711, 565)
(18, 809)
(829, 809)
(65, 710)
(482, 195)
(81, 337)
(152, 433)
(145, 418)
(62, 598)
(505, 131)
(446, 480)
(853, 742)
(219, 542)
(174, 476)
(758, 411)
(802, 795)
(133, 76)
(56, 847)
(77, 385)
(349, 858)
(407, 459)
(661, 1)
(898, 134)
(688, 643)
(775, 565)
(392, 633)
(681, 533)
(737, 406)
(594, 297)
(549, 481)
(810, 514)
(237, 885)
(23, 492)
(791, 254)
(19, 350)
(884, 610)
(326, 756)
(862, 553)
(578, 891)
(797, 627)
(564, 772)
(232, 602)
(262, 722)
(748, 121)
(860, 546)
(717, 298)
(93, 903)
(725, 585)
(211, 624)
(33, 75)
(119, 818)
(321, 570)
(451, 296)
(359, 156)
(911, 141)
(211, 867)
(772, 491)
(634, 534)
(762, 835)
(518, 41)
(851, 511)
(532, 295)
(675, 296)
(344, 249)
(402, 49)
(434, 853)
(568, 302)
(56, 186)
(504, 265)
(859, 220)
(307, 703)
(468, 75)
(269, 696)
(550, 141)
(684, 555)
(904, 456)
(394, 541)
(795, 463)
(817, 441)
(725, 635)
(395, 553)
(873, 139)
(407, 572)
(356, 150)
(550, 216)
(183, 302)
(492, 254)
(146, 215)
(815, 87)
(618, 775)
(186, 884)
(901, 721)
(560, 950)
(76, 672)
(4, 234)
(136, 918)
(793, 215)
(916, 528)
(327, 108)
(309, 194)
(772, 58)
(770, 31)
(9, 694)
(727, 464)
(818, 331)
(536, 353)
(383, 184)
(445, 319)
(583, 202)
(780, 981)
(317, 46)
(794, 410)
(454, 916)
(395, 480)
(239, 446)
(47, 415)
(972, 59)
(893, 346)
(8, 777)
(668, 91)
(564, 298)
(841, 425)
(456, 166)
(626, 438)
(838, 495)
(879, 791)
(159, 573)
(155, 905)
(270, 634)
(368, 95)
(974, 127)
(503, 89)
(544, 971)
(204, 175)
(388, 86)
(824, 643)
(223, 220)
(462, 413)
(881, 864)
(847, 617)
(288, 700)
(802, 755)
(445, 101)
(1008, 346)
(891, 740)
(1013, 987)
(866, 459)
(549, 577)
(335, 666)
(133, 306)
(849, 483)
(690, 235)
(455, 407)
(922, 444)
(369, 51)
(505, 450)
(189, 134)
(26, 684)
(310, 137)
(871, 61)
(378, 1002)
(877, 961)
(750, 967)
(807, 767)
(678, 535)
(964, 508)
(233, 496)
(148, 521)
(344, 451)
(870, 773)
(854, 174)
(1, 917)
(37, 155)
(2, 131)
(627, 729)
(973, 1022)
(495, 281)
(297, 560)
(347, 874)
(4, 380)
(985, 676)
(559, 1009)
(209, 385)
(603, 716)
(935, 546)
(1043, 1019)
(646, 423)
(664, 105)
(562, 270)
(431, 21)
(661, 548)
(514, 587)
(434, 201)
(786, 696)
(210, 393)
(864, 163)
(797, 790)
(967, 237)
(537, 86)
(766, 359)
(656, 381)
(795, 949)
(729, 162)
(130, 590)
(801, 503)
(397, 547)
(685, 801)
(228, 472)
(475, 700)
(202, 679)
(975, 391)
(260, 465)
(249, 7)
(509, 983)
(697, 952)
(552, 912)
(132, 968)
(694, 980)
(346, 919)
(317, 755)
(351, 968)
(758, 721)
(435, 152)
(1101, 346)
(786, 918)
(956, 703)
(841, 363)
(446, 767)
(6, 1093)
(454, 89)
(1065, 569)
(487, 209)
(178, 557)
(727, 608)
(507, 738)
(16, 478)
(484, 505)
(542, 476)
(382, 778)
(65, 553)
(100, 605)
(793, 672)
(257, 982)
(775, 298)
(152, 885)
(738, 186)
(569, 657)
(955, 1120)
(616, 761)
(878, 606)
(342, 664)
(790, 557)
(667, 2)
(826, 205)
(330, 888)
(704, 722)
(771, 1066)
(458, 1020)
(703, 1031)
(123, 64)
(567, 442)
(1035, 654)
(175, 295)
(474, 212)
(816, 82)
(215, 299)
(871, 119)
(428, 812)
(96, 929)
(394, 159)
(340, 506)
(17, 378)
(486, 320)
(258, 912)
(570, 831)
(495, 275)
(250, 975)
(792, 412)
(49, 57)
(143, 183)
(462, 341)
(374, 520)
(103, 433)
(129, 874)
(600, 473)
(915, 837)
(885, 14)
(726, 838)
(549, 326)
(134, 610)
(143, 363)
(675, 238)
(408, 99)
(893, 131)
(442, 669)
(348, 1113)
(149, 878)
(934, 447)
(263, 1012)
(942, 849)
(880, 129)
(553, 497)
(585, 1031)
(851, 423)
(500, 1089)
(451, 876)
(93, 1065)
(674, 368)
(496, 272)
(242, 388)
(498, 1007)
(686, 581)
(115, 1098)
(4, 780)
(202, 995)
(364, 820)
(422, 797)
(584, 425)
(1093, 1076)
(907, 709)
(201, 656)
(1102, 74)
(8, 889)
(515, 629)
(935, 1153)
(713, 656)
(1095, 855)
(116, 42)
(892, 1092)
(384, 388)
(867, 47)
(365, 279)
(443, 392)
(1176, 861)
(473, 379)
(468, 540)
(133, 240)
(45, 319)
(682, 825)
(711, 142)
(295, 375)
(235, 146)
(566, 1075)
(952, 557)
(1165, 1149)
(47, 633)
(83, 1037)
(423, 956)
(36, 214)
(255, 1014)
(713, 140)
(649, 248)
(70, 281)
(423, 19)
(368, 464)
(748, 1071)
(809, 661)
(641, 1005)
(672, 423)
(955, 998)
(415, 684)
(102, 433)
(623, 361)
(8, 573)
(50, 369)
(890, 1177)
(953, 285)
(342, 806)
(504, 1132)
(825, 803)
(1148, 966)
(620, 1222)
(207, 33)
(86, 240)
(1059, 1103)
(81, 636)
(962, 1150)
(667, 432)
(810, 917)
(259, 1183)
(412, 1047)
(900, 779)
(786, 810)
(231, 706)
(931, 1075)
(1104, 866)
(435, 577)
(846, 578)
(842, 873)
(497, 510)
(346, 695)
(802, 1179)
(911, 686)
(950, 626)
(695, 723)
(178, 448)
(1079, 445)
(776, 10)
(212, 924)
(253, 855)
(1210, 492)
(689, 624)
(149, 581)
(57, 407)
(75, 379)
(75, 263)
(370, 208)
(315, 781)
(644, 409)
(118, 700)
(487, 1028)
(825, 555)
(921, 837)
(143, 703)
(642, 134)
(1092, 963)
(437, 158)
(294, 910)
(65, 839)
(301, 645)
(455, 217)
(465, 211)
(375, 230)
(333, 189)
(1143, 230)
(643, 614)
(1218, 129)
(30, 630)
(1270, 1030)
(341, 1078)
(417, 1209)
(676, 958)
(360, 1269)
(227, 437)
(789, 1300)
(1129, 714)
(1137, 755)
(241, 1055)
(237, 264)
(1145, 1176)
(293, 1057)
(1036, 118)
(494, 1074)
(1009, 581)
(1307, 139)
(90, 572)
(1192, 150)
(430, 613)
(4, 939)
(1315, 1204)
(202, 1058)
(700, 956)
(534, 76)
(3, 875)
(477, 76)
(760, 1040)
(642, 17)
(704, 1097)
(781, 481)
(591, 1087)
(568, 624)
(464, 368)
(805, 206)
(438, 1144)
(354, 615)
(446, 1070)
(436, 126)
(1096, 234)
(1013, 820)
(1187, 1145)
(312, 499)
(1131, 607)
(192, 555)
(1101, 914)
(327, 332)
(992, 1100)
(1242, 971)
(848, 66)
(943, 1051)
(29, 1006)
(752, 540)
(1130, 198)
(624, 1259)
(174, 411)
(1319, 412)
(552, 1324)
(399, 304)
(1044, 600)
(846, 1099)
(713, 860)
(952, 995)
(637, 993)
(891, 716)
(169, 1335)
(682, 1)
(1197, 738)
(587, 735)
(141, 1043)
(423, 884)
(418, 1249)
(54, 965)
(886, 672)
(57, 1094)
(133, 39)
(530, 1066)
(1138, 1213)
(919, 235)
(1136, 1078)
(273, 788)
(1002, 703)
(987, 107)
(248, 1265)
(1311, 902)
(34, 1323)
(200, 850)
(542, 353)
(48, 832)
(1344, 638)
(321, 743)
(428, 593)
(1154, 1266)
(484, 563)
(858, 505)
(441, 842)
(735, 1310)
(122, 138)
(1244, 84)
(1400, 591)
(611, 1056)
(860, 205)
(1145, 482)
(771, 943)
(716, 1355)
(1390, 833)
(705, 1204)
(120, 387)
(1245, 281)
(29, 334)
(160, 176)
(530, 1126)
(847, 260)
(1334, 427)
(294, 642)
(1061, 204)
(445, 462)
(391, 1068)
(1316, 235)
(661, 1423)
(1200, 1122)
(762, 603)
(1406, 855)
(1043, 1195)
(814, 56)
(1154, 663)
(41, 1192)
(160, 1100)
(704, 1091)
(600, 1392)
(1279, 114)
(661, 383)
(653, 369)
(87, 496)
(827, 406)
(78, 2)
(784, 1077)
(306, 426)
(1183, 1190)
(157, 1258)
(220, 886)
(703, 573)
(925, 599)
(798, 310)
(282, 498)
(635, 934)
(1031, 246)
(1350, 861)
(480, 1352)
(839, 624)
(1270, 302)
(434, 187)
(136, 1017)
(1288, 725)
(72, 180)
(551, 377)
(422, 1390)
(813, 730)
(1067, 541)
(1189, 824)
(1357, 102)
(1292, 1232)
(110, 1222)
(971, 737)
(129, 500)
(615, 314)
(1112, 697)
(607, 83)
(377, 812)
(51, 558)
(284, 347)
(727, 1030)
(411, 596)
(824, 1455)
(128, 537)
(845, 976)
(534, 1401)
(882, 1257)
(1423, 831)
(1056, 129)
(814, 726)
(1473, 152)
(1011, 1226)
(195, 1122)
(70, 392)
(11, 633)
(329, 393)
(627, 103)
(1041, 552)
(517, 764)
(1231, 1280)
(1272, 1308)
(353, 1033)
(1072, 541)
(111, 915)
(1426, 1475)
(349, 97)
(368, 24)
(131, 220)
(1403, 1423)
(380, 1364)
(976, 869)
(158, 1484)
(124, 1321)
(615, 653)
(1444, 1075)
(947, 1317)
(1145, 744)
(1480, 509)
(420, 1177)
(974, 1162)
(528, 1367)
(431, 1214)
(963, 125)
(468, 1070)
(62, 286)
(1207, 1094)
(244, 463)
(51, 375)
(466, 267)
(1176, 824)
(137, 318)
(556, 1258)
(1283, 713)
(179, 1308)
(1519, 413)
(853, 1167)
(624, 188)
(670, 1096)
(766, 1187)
(287, 1350)
(1337, 1098)
(185, 755)
(1334, 343)
(1197, 142)
(930, 936)
(208, 1323)
(1229, 1452)
(912, 1469)
(345, 1107)
(655, 507)
(535, 1151)
(484, 1521)
(584, 791)
(863, 1184)
(1194, 241)
(576, 849)
(1286, 893)
(1005, 567)
(1064, 1035)
(130, 71)
(1551, 1371)
(653, 1423)
(1014, 877)
(761, 765)
(1085, 251)
(1031, 411)
(453, 717)
(1054, 287)
(65, 678)
(17, 150)
(891, 1303)
(1566, 369)
(587, 1389)
(1183, 907)
(149, 987)
(208, 1425)
(1324, 776)
(1151, 1275)
(987, 1192)
(999, 136)
(796, 1028)
(593, 584)
(718, 691)
(447, 1237)
(1268, 71)
(517, 843)
(1345, 263)
(959, 1533)
(40, 1528)
(913, 1132)
(388, 818)
(1441, 1279)
(21, 1198)
(393, 118)
(538, 1202)
(1269, 491)
(1379, 405)
(512, 847)
(633, 1191)
(1387, 674)
(1148, 592)
(352, 518)
(917, 767)
(813, 761)
(359, 1519)
(515, 910)
(1322, 1222)
(1300, 1603)
(346, 348)
(855, 1155)
(1033, 692)
(375, 761)
(1428, 919)
(1264, 631)
(864, 1492)
(1083, 1391)
(1183, 187)
(860, 805)
(1538, 116)
(442, 938)
(1101, 424)
(338, 409)
(736, 102)
(870, 502)
(755, 986)
(396, 497)
(1548, 122)
(1587, 728)
(1222, 719)
(675, 348)
(1284, 202)
(420, 891)
(1274, 855)
(506, 16)
(1189, 691)
(1143, 68)
(588, 1453)
(1419, 1102)
(629, 1000)
(469, 471)
(1280, 340)
(988, 280)
(310, 977)
(296, 195)
(1043, 1017)
(1008, 333)
(1451, 618)
(1412, 715)
(1200, 741)
(1617, 3)
(335, 1334)
(580, 1582)
(723, 257)
(1432, 1470)
(199, 968)
(190, 110)
(568, 634)
(297, 1488)
(1591, 1477)
(1444, 485)
(65, 42)
(97, 1603)
(603, 884)
(51, 499)
(197, 1212)
(758, 1161)
(801, 257)
(1118, 1159)
(1282, 491)
(264, 1428)
(61, 1475)
(2, 1430)
(1637, 739)
(113, 1469)
(1447, 1412)
(1141, 1536)
(354, 827)
(1197, 658)
(18, 1555)
(59, 748)
(1441, 307)
(1275, 1474)
(807, 1245)
(693, 1499)
(581, 179)
(285, 722)
(1241, 1337)
(504, 856)
(747, 1103)
(240, 1331)
(1087, 57)
(435, 1199)
(1414, 774)
(821, 1627)
(724, 806)
(218, 1247)
(1564, 399)
(654, 1635)
(674, 95)
(1045, 1344)
(1190, 366)
(1068, 1068)
(1376, 302)
(1040, 9)
(1413, 60)
(1410, 89)
(734, 873)
(142, 1449)
(607, 770)
(439, 697)
(1339, 324)
(578, 1253)
(626, 457)
(399, 911)
(903, 1464)
(1246, 1150)
(132, 542)
(675, 782)
(407, 1708)
(161, 34)
(63, 1278)
(1427, 205)
(1117, 909)
(418, 1181)
(1684, 13)
(131, 993)
(186, 742)
(24, 1711)
(637, 875)
(279, 252)
(966, 1436)
(1205, 759)
(306, 975)
(926, 1151)
(1322, 644)
(865, 133)
(1183, 1046)
(1351, 125)
(1360, 438)
(1660, 868)
(110, 43)
(427, 534)
(1607, 477)
(506, 759)
(1366, 76)
(1666, 985)
(1648, 1589)
(1473, 1714)
(650, 422)
(1583, 889)
(83, 1447)
(195, 1649)
(762, 527)
(1230, 1348)
(189, 1264)
(761, 891)
(1243, 255)
(1595, 67)
(1435, 1152)
(818, 577)
(1721, 1545)
(1146, 1)
(684, 1654)
(1058, 600)
(257, 586)
(1700, 252)
(458, 1748)
(581, 1435)
(993, 1443)
(1487, 1458)
(138, 1513)
(1567, 1670)
(626, 86)
(1569, 1212)
(956, 284)
(1518, 1525)
(1439, 941)
(745, 392)
(1616, 470)
(1245, 684)
(1775, 1629)
(470, 1704)
(1357, 1327)
(677, 1355)
(1752, 143)
(86, 1713)
(435, 525)
(449, 1561)
(376, 418)
(90, 59)
(528, 795)
(684, 819)
(1339, 1528)
(206, 268)
(354, 1647)
(1115, 947)
(1208, 584)
(977, 105)
(1019, 575)
(1426, 554)
(45, 671)
(62, 1107)
(1057, 35)
(755, 993)
(911, 522)
(144, 1031)
(28, 1354)
(1384, 1732)
(492, 1781)
(89, 1512)
(1761, 365)
(874, 1728)
(1036, 1125)
(1135, 1594)
(890, 1523)
(871, 1811)
(1259, 1180)
(893, 561)
(447, 1423)
(1197, 463)
(513, 480)
(1180, 366)
(1735, 281)
(89, 1020)
(1550, 1570)
(371, 1191)
(1458, 1495)
(1626, 1512)
(758, 799)
(1125, 1452)
(531, 1253)
(1025, 45)
(45, 1632)
(1368, 1777)
(809, 1421)
(427, 313)
(915, 1830)
(1028, 415)
(1358, 1570)
(667, 1305)
(944, 1743)
(562, 966)
(1190, 36)
(400, 1376)
(1080, 1297)
(428, 297)
(52, 119)
(1170, 999)
(1411, 1168)
(1143, 684)
(931, 1815)
(1630, 676)
(350, 926)
(1210, 464)
(959, 813)
(1184, 329)
(659, 485)
(637, 772)
(984, 1495)
(387, 1721)
(479, 620)
(245, 482)
(1774, 1787)
(1431, 470)
(882, 326)
(111, 758)
(782, 868)
(408, 1361)
(1736, 355)
(83, 810)
(1788, 854)
(464, 1631)
(666, 952)
(431, 1722)
(920, 283)
(1261, 83)
(628, 1325)
(1224, 1586)
(1871, 181)
(1732, 220)
(854, 760)
(1782, 1333)
(1464, 748)
(1661, 1719)
(1084, 1382)
(158, 253)
(410, 1069)
(1598, 1666)
(846, 1593)
(1661, 433)
(92, 1330)
(563, 857)
(764, 478)
(333, 48)
(15, 1146)
(1742, 1492)
(888, 695)
(972, 998)
(1124, 142)
(182, 64)
(516, 1580)
(71, 1777)
(556, 762)
(540, 205)
(626, 1266)
(1670, 1869)
(923, 1356)
(55, 481)
(1393, 1529)
(1441, 515)
(1762, 589)
(149, 1132)
(1422, 1885)
(1492, 1824)
(632, 360)
(1563, 733)
(1408, 1726)
(697, 1097)
(818, 1265)
(560, 540)
(1220, 510)
(742, 513)
(1313, 381)
(1179, 1501)
(1032, 1780)
(1671, 154)
(311, 625)
